locus_tag	ftype	length_bp	gene	EC_number	COG	product
OOIKDGDG_00731	gene	1809	gyrB_2			
OOIKDGDG_00731	CDS	1809	gyrB_2	5.6.2.2	COG0187	DNA gyrase subunit B
OOIKDGDG_00732	gene	1437	gyrA_2			
OOIKDGDG_00732	CDS	1437	gyrA_2	5.6.2.2	COG0188	DNA gyrase subunit A
OOIKDGDG_00733	gene	300				
OOIKDGDG_00733	CDS	300				hypothetical protein
OOIKDGDG_00734	gene	321				
OOIKDGDG_00734	CDS	321				hypothetical protein
OOIKDGDG_00735	gene	978	rluD			
OOIKDGDG_00735	CDS	978	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
OOIKDGDG_00736	gene	237				
OOIKDGDG_00736	CDS	237				hypothetical protein
OOIKDGDG_00737	gene	73				
OOIKDGDG_00737	tRNA	73				tRNA-Arg(tct)
OOIKDGDG_00738	gene	810	kdsA			
OOIKDGDG_00738	CDS	810	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
OOIKDGDG_00739	gene	489				
OOIKDGDG_00739	CDS	489				hypothetical protein
OOIKDGDG_00740	gene	723	lptB			
OOIKDGDG_00740	CDS	723	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
OOIKDGDG_00741	gene	825				
OOIKDGDG_00741	CDS	825				hypothetical protein
OOIKDGDG_00742	gene	228				
OOIKDGDG_00742	CDS	228				hypothetical protein
OOIKDGDG_00743	gene	2496				
OOIKDGDG_00743	CDS	2496				hypothetical protein
OOIKDGDG_00744	gene	2619				
OOIKDGDG_00744	CDS	2619				hypothetical protein
OOIKDGDG_00745	gene	1956				
OOIKDGDG_00745	CDS	1956				hypothetical protein
OOIKDGDG_00746	gene	1269				
OOIKDGDG_00746	CDS	1269				hypothetical protein
OOIKDGDG_00747	gene	1644	murJ			
OOIKDGDG_00747	CDS	1644	murJ			lipid II flippase MurJ
OOIKDGDG_00748	gene	882	nfo			
OOIKDGDG_00748	CDS	882	nfo	3.1.21.2	COG0648	Endonuclease 4
OOIKDGDG_00749	gene	630	rpsD			
OOIKDGDG_00749	CDS	630	rpsD			30S ribosomal protein S4
OOIKDGDG_00750	gene	975				
OOIKDGDG_00750	CDS	975				hypothetical protein
OOIKDGDG_00751	gene	669	udk			
OOIKDGDG_00751	CDS	669	udk	2.7.1.48		Uridine kinase
OOIKDGDG_00752	gene	1698	lplT			
OOIKDGDG_00752	CDS	1698	lplT			Lysophospholipid transporter LplT
OOIKDGDG_00753	gene	2886	recC			
OOIKDGDG_00753	CDS	2886	recC	3.1.11.5		RecBCD enzyme subunit RecC
OOIKDGDG_00754	gene	3153	recB			
OOIKDGDG_00754	CDS	3153	recB	3.1.11.5		RecBCD enzyme subunit RecB
OOIKDGDG_00755	gene	1014				
OOIKDGDG_00755	CDS	1014				hypothetical protein
OOIKDGDG_00756	gene	1188	aspC			
OOIKDGDG_00756	CDS	1188	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
OOIKDGDG_00757	gene	75				
OOIKDGDG_00757	tRNA	75				tRNA-Ala(ggc)
OOIKDGDG_00758	gene	444				
OOIKDGDG_00758	CDS	444				hypothetical protein
OOIKDGDG_00759	gene	1404	nqrA			
OOIKDGDG_00759	CDS	1404	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
OOIKDGDG_00760	gene	999	hemB			
OOIKDGDG_00760	CDS	999	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
OOIKDGDG_00761	gene	1596	thyX			
OOIKDGDG_00761	CDS	1596	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
OOIKDGDG_00762	gene	90				
OOIKDGDG_00762	CDS	90				hypothetical protein
OOIKDGDG_00763	gene	74				
OOIKDGDG_00763	tRNA	74				tRNA-Pro(ggg)
OOIKDGDG_00764	gene	870				
OOIKDGDG_00764	CDS	870		2.5.1.10		Farnesyl diphosphate synthase
OOIKDGDG_00765	gene	627	glmU			
OOIKDGDG_00765	CDS	627	glmU	2.7.7.23		Bifunctional protein GlmU
OOIKDGDG_00766	gene	708	chxR			
OOIKDGDG_00766	CDS	708	chxR			Atypical response regulator protein ChxR
OOIKDGDG_00767	gene	1830				
OOIKDGDG_00767	CDS	1830				hypothetical protein
OOIKDGDG_00768	gene	1482	recD			
OOIKDGDG_00768	CDS	1482	recD	3.1.11.5		RecBCD enzyme subunit RecD
OOIKDGDG_00769	gene	849				
OOIKDGDG_00769	CDS	849				hypothetical protein
OOIKDGDG_00770	gene	300				
OOIKDGDG_00770	CDS	300				hypothetical protein
OOIKDGDG_00771	gene	1206				
OOIKDGDG_00771	CDS	1206				hypothetical protein
OOIKDGDG_00772	gene	1713	sigA			
OOIKDGDG_00772	CDS	1713	sigA		COG0568	RNA polymerase sigma factor SigA
OOIKDGDG_00773	gene	405				
OOIKDGDG_00773	CDS	405				hypothetical protein
OOIKDGDG_00774	gene	1353				
OOIKDGDG_00774	CDS	1353				hypothetical protein
OOIKDGDG_00775	gene	561				
OOIKDGDG_00775	CDS	561				hypothetical protein
OOIKDGDG_00776	gene	741	fbiB			
OOIKDGDG_00776	CDS	741	fbiB	6.3.2.34		Bifunctional F420 biosynthesis protein FbiB
OOIKDGDG_00777	gene	675				
OOIKDGDG_00777	CDS	675		1.-.-.-	COG5424	putative oxidoreductase CT_610
OOIKDGDG_00778	gene	1062	recA			
OOIKDGDG_00778	CDS	1062	recA		COG0468	Protein RecA
OOIKDGDG_00779	gene	543				
OOIKDGDG_00779	CDS	543		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
OOIKDGDG_00780	gene	1287				
OOIKDGDG_00780	CDS	1287				hypothetical protein
OOIKDGDG_00781	gene	585				
OOIKDGDG_00781	CDS	585				hypothetical protein
OOIKDGDG_00782	gene	1392				
OOIKDGDG_00782	CDS	1392				hypothetical protein
OOIKDGDG_00783	gene	297				
OOIKDGDG_00783	CDS	297				hypothetical protein
OOIKDGDG_00784	gene	1008	dusB			
OOIKDGDG_00784	CDS	1008	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
OOIKDGDG_00785	gene	2616	topA			
OOIKDGDG_00785	CDS	2616	topA	5.6.2.1		DNA topoisomerase 1
OOIKDGDG_00786	gene	795				
OOIKDGDG_00786	CDS	795				hypothetical protein
OOIKDGDG_00787	gene	1323	rpoN			
OOIKDGDG_00787	CDS	1323	rpoN		COG1508	RNA polymerase sigma-54 factor
OOIKDGDG_00788	gene	1920	pcrA			
OOIKDGDG_00788	CDS	1920	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
OOIKDGDG_00789	gene	711	ung			
OOIKDGDG_00789	CDS	711	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
OOIKDGDG_00790	gene	234				
OOIKDGDG_00790	CDS	234				hypothetical protein
OOIKDGDG_00791	gene	621				
OOIKDGDG_00791	CDS	621		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
OOIKDGDG_00792	gene	1245				
OOIKDGDG_00792	CDS	1245				hypothetical protein
OOIKDGDG_00793	gene	1581	groL_2			
OOIKDGDG_00793	CDS	1581	groL_2		COG0459	60 kDa chaperonin
OOIKDGDG_00794	gene	74				
OOIKDGDG_00794	tRNA	74				tRNA-Arg(acg)
OOIKDGDG_00795	gene	591	ahpC			
OOIKDGDG_00795	CDS	591	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
OOIKDGDG_00796	gene	390				
OOIKDGDG_00796	CDS	390				hypothetical protein
OOIKDGDG_00797	gene	618				
OOIKDGDG_00797	CDS	618				hypothetical protein
OOIKDGDG_00798	gene	579	pal			
OOIKDGDG_00798	CDS	579	pal			Peptidoglycan-associated lipoprotein
OOIKDGDG_00799	gene	1296	tolB			
OOIKDGDG_00799	CDS	1296	tolB			Tol-Pal system protein TolB
OOIKDGDG_00800	gene	789				
OOIKDGDG_00800	CDS	789				hypothetical protein
OOIKDGDG_00801	gene	408				
OOIKDGDG_00801	CDS	408				hypothetical protein
OOIKDGDG_00802	gene	699	exbB			
OOIKDGDG_00802	CDS	699	exbB		COG0811	Biopolymer transport protein ExbB
OOIKDGDG_00803	gene	2145	dsbD			
OOIKDGDG_00803	CDS	2145	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
OOIKDGDG_00804	gene	786	dtd3			
OOIKDGDG_00804	CDS	786	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
OOIKDGDG_00805	gene	894				
OOIKDGDG_00805	CDS	894				hypothetical protein
OOIKDGDG_00806	gene	1881	frdA			
OOIKDGDG_00806	CDS	1881	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
OOIKDGDG_00807	gene	774				
OOIKDGDG_00807	CDS	774				hypothetical protein
OOIKDGDG_00808	gene	2892				
OOIKDGDG_00808	CDS	2892				hypothetical protein
OOIKDGDG_00809	gene	1815				
OOIKDGDG_00809	CDS	1815				hypothetical protein
OOIKDGDG_00810	gene	1908				
OOIKDGDG_00810	CDS	1908				hypothetical protein
OOIKDGDG_00811	gene	834				
OOIKDGDG_00811	CDS	834				hypothetical protein
OOIKDGDG_00812	gene	1137				
OOIKDGDG_00812	CDS	1137				hypothetical protein
OOIKDGDG_00813	gene	1947				
OOIKDGDG_00813	CDS	1947				hypothetical protein
OOIKDGDG_00814	gene	1098				
OOIKDGDG_00814	CDS	1098				hypothetical protein
OOIKDGDG_00815	gene	1014				
OOIKDGDG_00815	CDS	1014				hypothetical protein
OOIKDGDG_00816	gene	1050				
OOIKDGDG_00816	CDS	1050				hypothetical protein
OOIKDGDG_00817	gene	1287	eno			
OOIKDGDG_00817	CDS	1287	eno	4.2.1.11		Enolase
OOIKDGDG_00818	gene	1974	uvrB			
OOIKDGDG_00818	CDS	1974	uvrB			UvrABC system protein B
OOIKDGDG_00819	gene	1035	trpS			
OOIKDGDG_00819	CDS	1035	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
OOIKDGDG_00820	gene	555				
OOIKDGDG_00820	CDS	555				Protein/CP_1068/CPj0803/CpB0832
OOIKDGDG_00821	gene	753				
OOIKDGDG_00821	CDS	753				hypothetical protein
OOIKDGDG_00822	gene	768	soj			
OOIKDGDG_00822	CDS	768	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
OOIKDGDG_00823	gene	1908	thrZ			
OOIKDGDG_00823	CDS	1908	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
OOIKDGDG_00824	gene	912				
OOIKDGDG_00824	CDS	912				S-adenosylmethionine/S-adenosylhomocysteine transporter
OOIKDGDG_00825	gene	1335				
OOIKDGDG_00825	CDS	1335				hypothetical protein
OOIKDGDG_00826	gene	1482				
OOIKDGDG_00826	CDS	1482				hypothetical protein
OOIKDGDG_00827	gene	363				
OOIKDGDG_00827	CDS	363				hypothetical protein
OOIKDGDG_00828	gene	696				
OOIKDGDG_00828	CDS	696				hypothetical protein
OOIKDGDG_00829	gene	1743	mutL			
OOIKDGDG_00829	CDS	1743	mutL			DNA mismatch repair protein MutL
OOIKDGDG_00830	gene	1068				
OOIKDGDG_00830	CDS	1068		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
OOIKDGDG_00831	gene	1311				
OOIKDGDG_00831	CDS	1311				hypothetical protein
OOIKDGDG_00832	gene	2265	sctC_2			
OOIKDGDG_00832	CDS	2265	sctC_2			Type 3 secretion system secretin
OOIKDGDG_00833	gene	1491	epsE			
OOIKDGDG_00833	CDS	1491	epsE		COG2804	Type II secretion system protein E
OOIKDGDG_00834	gene	1176	epsF			
OOIKDGDG_00834	CDS	1176	epsF		COG1459	Type II secretion system protein F
OOIKDGDG_00835	gene	372				
OOIKDGDG_00835	CDS	372				hypothetical protein
OOIKDGDG_00836	gene	435				
OOIKDGDG_00836	CDS	435				hypothetical protein
OOIKDGDG_00837	gene	543				
OOIKDGDG_00837	CDS	543				hypothetical protein
OOIKDGDG_00838	gene	1005				
OOIKDGDG_00838	CDS	1005				hypothetical protein
OOIKDGDG_00839	gene	477				
OOIKDGDG_00839	CDS	477				hypothetical protein
OOIKDGDG_00840	gene	870	spaR			
OOIKDGDG_00840	CDS	870	spaR		COG4791	Surface presentation of antigens protein SpaR
OOIKDGDG_00841	gene	288				
OOIKDGDG_00841	CDS	288				hypothetical protein
OOIKDGDG_00842	gene	921				
OOIKDGDG_00842	CDS	921				hypothetical protein
OOIKDGDG_00843	gene	702	yscL			
OOIKDGDG_00843	CDS	702	yscL			Yop proteins translocation protein L
OOIKDGDG_00844	gene	834				
OOIKDGDG_00844	CDS	834				hypothetical protein
OOIKDGDG_00845	gene	924				
OOIKDGDG_00845	CDS	924				hypothetical protein
OOIKDGDG_00846	gene	420				
OOIKDGDG_00846	CDS	420				hypothetical protein
OOIKDGDG_00847	gene	519				
OOIKDGDG_00847	CDS	519				hypothetical protein
OOIKDGDG_00848	gene	171				
OOIKDGDG_00848	CDS	171				hypothetical protein
OOIKDGDG_00849	gene	924	lipA			
OOIKDGDG_00849	CDS	924	lipA	2.8.1.8		Lipoyl synthase
OOIKDGDG_00850	gene	1386	pdhD			
OOIKDGDG_00850	CDS	1386	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
OOIKDGDG_00851	gene	465				
OOIKDGDG_00851	CDS	465				hypothetical protein
OOIKDGDG_00852	gene	3648				
OOIKDGDG_00852	CDS	3648				hypothetical protein
OOIKDGDG_00853	gene	1239	brnQ			
OOIKDGDG_00853	CDS	1239	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
OOIKDGDG_00854	gene	630	nth			
OOIKDGDG_00854	CDS	630	nth	4.2.99.18	COG0177	Endonuclease III
OOIKDGDG_00855	gene	1329	mnmE			
OOIKDGDG_00855	CDS	1329	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
OOIKDGDG_00856	gene	906	PSD2			
OOIKDGDG_00856	CDS	906	PSD2	4.1.1.65		Phosphatidylserine decarboxylase proenzyme 2
OOIKDGDG_00857	gene	1326				
OOIKDGDG_00857	CDS	1326				hypothetical protein
OOIKDGDG_00858	gene	210				
OOIKDGDG_00858	CDS	210				hypothetical protein
OOIKDGDG_00859	gene	2913	secA			
OOIKDGDG_00859	CDS	2913	secA			Protein translocase subunit SecA
OOIKDGDG_00860	gene	201				
OOIKDGDG_00860	CDS	201				hypothetical protein
OOIKDGDG_00861	gene	1464	der			
OOIKDGDG_00861	CDS	1464	der		COG1160	GTPase Der
OOIKDGDG_00862	gene	1233	cca			
OOIKDGDG_00862	CDS	1233	cca	2.7.7.72		CCA-adding enzyme
OOIKDGDG_00863	gene	1266	clpX			
OOIKDGDG_00863	CDS	1266	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
OOIKDGDG_00864	gene	612	clpP			
OOIKDGDG_00864	CDS	612	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
OOIKDGDG_00865	gene	1329	tig			
OOIKDGDG_00865	CDS	1329	tig	5.2.1.8	COG0544	Trigger factor
OOIKDGDG_00866	gene	72				
OOIKDGDG_00866	tRNA	72				tRNA-Gly(gcc)
OOIKDGDG_00867	gene	3501	rapA			
OOIKDGDG_00867	CDS	3501	rapA	3.6.4.-		RNA polymerase-associated protein RapA
OOIKDGDG_00868	gene	1101	mreB			
OOIKDGDG_00868	CDS	1101	mreB		COG1077	Cell shape-determining protein MreB
OOIKDGDG_00869	gene	1803	pckG			
OOIKDGDG_00869	CDS	1803	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
OOIKDGDG_00870	gene	2301				
OOIKDGDG_00870	CDS	2301				hypothetical protein
OOIKDGDG_00871	gene	1170				
OOIKDGDG_00871	CDS	1170				hypothetical protein
OOIKDGDG_00872	gene	1035				
OOIKDGDG_00872	CDS	1035				hypothetical protein
OOIKDGDG_00873	gene	1005	gpsA			
OOIKDGDG_00873	CDS	1005	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
OOIKDGDG_00874	gene	1386				
OOIKDGDG_00874	CDS	1386		2.7.7.-		putative uridylyltransferase
OOIKDGDG_00875	gene	369				
OOIKDGDG_00875	CDS	369				hypothetical protein
OOIKDGDG_00876	gene	1302	ssaN			
OOIKDGDG_00876	CDS	1302	ssaN	7.1.2.2	COG1157	putative secretion system apparatus ATP synthase SsaN
OOIKDGDG_00877	gene	537				
OOIKDGDG_00877	CDS	537				hypothetical protein
OOIKDGDG_00878	gene	1026				
OOIKDGDG_00878	CDS	1026				hypothetical protein
OOIKDGDG_00879	gene	801				
OOIKDGDG_00879	CDS	801				hypothetical protein
OOIKDGDG_00880	gene	1155	iscS_2			
OOIKDGDG_00880	CDS	1155	iscS_2	2.8.1.7		Cysteine desulfurase IscS
OOIKDGDG_00881	gene	687	gpmA			
OOIKDGDG_00881	CDS	687	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
OOIKDGDG_00882	gene	708	rluB			
OOIKDGDG_00882	CDS	708	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
OOIKDGDG_00883	gene	528				
OOIKDGDG_00883	CDS	528				hypothetical protein
OOIKDGDG_00884	gene	579	birA			
OOIKDGDG_00884	CDS	579	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
OOIKDGDG_00885	gene	1140	mrdB			
OOIKDGDG_00885	CDS	1140	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
OOIKDGDG_00886	gene	1977	cadA			
OOIKDGDG_00886	CDS	1977	cadA	3.6.3.3		putative cadmium-transporting ATPase
OOIKDGDG_00887	gene	747				
OOIKDGDG_00887	CDS	747				hypothetical protein
OOIKDGDG_00888	gene	1284	serS			
OOIKDGDG_00888	CDS	1284	serS	6.1.1.11	COG0172	Serine--tRNA ligase
OOIKDGDG_00889	gene	1131	ribD			
OOIKDGDG_00889	CDS	1131	ribD		COG0117	Riboflavin biosynthesis protein RibD
OOIKDGDG_00890	gene	1257	ribBA			
OOIKDGDG_00890	CDS	1257	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
OOIKDGDG_00891	gene	465	ribH			
OOIKDGDG_00891	CDS	465	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
OOIKDGDG_00892	gene	1362				
OOIKDGDG_00892	CDS	1362				hypothetical protein
OOIKDGDG_00893	gene	654				
OOIKDGDG_00893	CDS	654				hypothetical protein
OOIKDGDG_00894	gene	1377	alsT_2			
OOIKDGDG_00894	CDS	1377	alsT_2		COG1115	Amino-acid carrier protein AlsT
OOIKDGDG_00895	gene	453				
OOIKDGDG_00895	CDS	453				hypothetical protein
OOIKDGDG_00896	gene	666				
OOIKDGDG_00896	CDS	666				hypothetical protein
OOIKDGDG_00897	gene	798	yycJ			
OOIKDGDG_00897	CDS	798	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
OOIKDGDG_00898	gene	2421	ftsK			
OOIKDGDG_00898	CDS	2421	ftsK		COG1674	DNA translocase FtsK
OOIKDGDG_00899	gene	75				
OOIKDGDG_00899	tRNA	75				tRNA-His(gtg)
OOIKDGDG_00900	gene	1550				
OOIKDGDG_00900	rRNA	1550				16S ribosomal RNA
OOIKDGDG_00901	gene	2931				
OOIKDGDG_00901	rRNA	2931				23S ribosomal RNA
OOIKDGDG_00902	gene	108				
OOIKDGDG_00902	rRNA	108				5S ribosomal RNA
OOIKDGDG_00903	gene	546				
OOIKDGDG_00903	CDS	546				hypothetical protein
OOIKDGDG_00904	gene	1140				
OOIKDGDG_00904	CDS	1140				hypothetical protein
OOIKDGDG_00905	gene	1296	nqrF			
OOIKDGDG_00905	CDS	1296	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
OOIKDGDG_00906	gene	354				
OOIKDGDG_00906	CDS	354				hypothetical protein
OOIKDGDG_00907	gene	1206	rlmCD			
OOIKDGDG_00907	CDS	1206	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
OOIKDGDG_00908	gene	372	hctA			
OOIKDGDG_00908	CDS	372	hctA			Histone H1-like protein HC1
OOIKDGDG_00909	gene	2469				
OOIKDGDG_00909	CDS	2469				hypothetical protein
OOIKDGDG_00910	gene	1308	hemY			
OOIKDGDG_00910	CDS	1308	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
OOIKDGDG_00911	gene	1377	hemN			
OOIKDGDG_00911	CDS	1377	hemN	1.3.98.3		Oxygen-independent coproporphyrinogen III oxidase
OOIKDGDG_00912	gene	990	hemE			
OOIKDGDG_00912	CDS	990	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
OOIKDGDG_00913	gene	3258	mfd			
OOIKDGDG_00913	CDS	3258	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
OOIKDGDG_00914	gene	2619	alaS			
OOIKDGDG_00914	CDS	2619	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
OOIKDGDG_00915	gene	1998	tkt			
OOIKDGDG_00915	CDS	1998	tkt	2.2.1.1		Transketolase
OOIKDGDG_00916	gene	882	amn			
OOIKDGDG_00916	CDS	882	amn	3.2.2.4	COG0775	AMP nucleosidase
OOIKDGDG_00917	gene	573	efp_2			
OOIKDGDG_00917	CDS	573	efp_2		COG0231	Elongation factor P
OOIKDGDG_00918	gene	222				
OOIKDGDG_00918	CDS	222				hypothetical protein
OOIKDGDG_00919	gene	888	cpdA			
OOIKDGDG_00919	CDS	888	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
OOIKDGDG_00920	gene	1560	groL_3			
OOIKDGDG_00920	CDS	1560	groL_3		COG0459	60 kDa chaperonin
OOIKDGDG_00921	gene	71				
OOIKDGDG_00921	tRNA	71				tRNA-Cys(gca)
OOIKDGDG_00922	gene	1344	murF			
OOIKDGDG_00922	CDS	1344	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
OOIKDGDG_00923	gene	1050	mraY			
OOIKDGDG_00923	CDS	1050	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
OOIKDGDG_00924	gene	1254	murD			
OOIKDGDG_00924	CDS	1254	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
OOIKDGDG_00925	gene	702				
OOIKDGDG_00925	CDS	702				hypothetical protein
OOIKDGDG_00926	gene	1158	ftsW			
OOIKDGDG_00926	CDS	1158	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
OOIKDGDG_00927	gene	861	murG			
OOIKDGDG_00927	CDS	861	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
OOIKDGDG_00928	gene	2430	murC			
OOIKDGDG_00928	CDS	2430	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
OOIKDGDG_00929	gene	429				
OOIKDGDG_00929	CDS	429				hypothetical protein
OOIKDGDG_00930	gene	339	cutA			
OOIKDGDG_00930	CDS	339	cutA		COG1324	Divalent-cation tolerance protein CutA
OOIKDGDG_00931	gene	786				
OOIKDGDG_00931	CDS	786				hypothetical protein
OOIKDGDG_00932	gene	333	spoIIAA			
OOIKDGDG_00932	CDS	333	spoIIAA		COG1366	Anti-sigma F factor antagonist
OOIKDGDG_00933	gene	1029	miaA			
OOIKDGDG_00933	CDS	1029	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
OOIKDGDG_00934	gene	1062	mqnC			
OOIKDGDG_00934	CDS	1062	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
OOIKDGDG_00935	gene	1635				
OOIKDGDG_00935	CDS	1635				hypothetical protein
OOIKDGDG_00936	gene	402				
OOIKDGDG_00936	CDS	402				hypothetical protein
OOIKDGDG_00937	gene	360	rsfS			
OOIKDGDG_00937	CDS	360	rsfS			Ribosomal silencing factor RsfS
OOIKDGDG_00938	gene	1251	fabF			
OOIKDGDG_00938	CDS	1251	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
OOIKDGDG_00939	gene	453				
OOIKDGDG_00939	CDS	453				hypothetical protein
OOIKDGDG_00940	gene	648	ppa			
OOIKDGDG_00940	CDS	648	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
OOIKDGDG_00941	gene	1056	ldh			
OOIKDGDG_00941	CDS	1056	ldh	1.4.1.9		Leucine dehydrogenase
OOIKDGDG_00942	gene	978	cysQ			
OOIKDGDG_00942	CDS	978	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
OOIKDGDG_00943	gene	762				
OOIKDGDG_00943	CDS	762				hypothetical protein
OOIKDGDG_00944	gene	1617	aas_2			
OOIKDGDG_00944	CDS	1617	aas_2		COG0204	Bifunctional protein Aas
OOIKDGDG_00945	gene	1113	bioF_1			
OOIKDGDG_00945	CDS	1113	bioF_1	2.3.1.47		8-amino-7-oxononanoate synthase
OOIKDGDG_00946	gene	2250	priA			
OOIKDGDG_00946	CDS	2250	priA	3.6.4.-	COG1198	Primosomal protein N'
OOIKDGDG_00947	gene	678				
OOIKDGDG_00947	CDS	678				hypothetical protein
OOIKDGDG_00948	gene	501	dsbH			
OOIKDGDG_00948	CDS	501	dsbH	1.8.-.-	COG0526	Disulfide bond reductase DsbH
OOIKDGDG_00949	gene	1143				
OOIKDGDG_00949	CDS	1143				hypothetical protein
OOIKDGDG_00950	gene	1101				
OOIKDGDG_00950	CDS	1101				hypothetical protein
OOIKDGDG_00951	gene	1110				
OOIKDGDG_00951	CDS	1110				hypothetical protein
OOIKDGDG_00952	gene	477				
OOIKDGDG_00952	CDS	477				hypothetical protein
OOIKDGDG_00953	gene	1584	lysS			
OOIKDGDG_00953	CDS	1584	lysS	6.1.1.6		Lysine--tRNA ligase
OOIKDGDG_00954	gene	1425	cysS			
OOIKDGDG_00954	CDS	1425	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
OOIKDGDG_00955	gene	1047				
OOIKDGDG_00955	CDS	1047				hypothetical protein
OOIKDGDG_00956	gene	279	rnpA			
OOIKDGDG_00956	CDS	279	rnpA	3.1.26.5		Ribonuclease P protein component
OOIKDGDG_00957	gene	138				
OOIKDGDG_00957	CDS	138				hypothetical protein
OOIKDGDG_00958	gene	306	rpsN			
OOIKDGDG_00958	CDS	306	rpsN		COG0199	30S ribosomal protein S14
OOIKDGDG_00959	gene	477				
OOIKDGDG_00959	CDS	477				hypothetical protein
OOIKDGDG_00960	gene	471				
OOIKDGDG_00960	CDS	471				hypothetical protein
OOIKDGDG_00961	gene	1812	uvrC			
OOIKDGDG_00961	CDS	1812	uvrC		COG0322	UvrABC system protein C
OOIKDGDG_00962	gene	2487	mutS			
OOIKDGDG_00962	CDS	2487	mutS		COG0249	DNA mismatch repair protein MutS
OOIKDGDG_00963	gene	1773	dnaG			
OOIKDGDG_00963	CDS	1773	dnaG	2.7.7.-	COG0358	DNA primase
OOIKDGDG_00964	gene	264				
OOIKDGDG_00964	CDS	264				hypothetical protein
OOIKDGDG_00965	gene	489				
OOIKDGDG_00965	CDS	489				hypothetical protein
OOIKDGDG_00966	gene	594				
OOIKDGDG_00966	CDS	594				hypothetical protein
OOIKDGDG_00967	gene	3033				
OOIKDGDG_00967	CDS	3033				hypothetical protein
OOIKDGDG_00968	gene	567	pgsA_2			
OOIKDGDG_00968	CDS	567	pgsA_2	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
OOIKDGDG_00969	gene	1431	glgA			
